,_fivetran_id,date,property,_fivetran_synced,active_users,add_to_carts,checkouts,ecommerce_purchases,engaged_sessions,gross_purchase_revenue,new_users,sessions,total_purchasers,total_users
13,Pm2pXuuWoslCXTqf7J4HDQnRl9E=,2023-08-11,properties/309559498,2023-11-17 15:54:15.207000 UTC,361.03973123771516,54.082868443751295,20.460067698254814,6.06806962111108,514.247792473603,1431.7016322092063,443.4988778902035,583.1208033362049,3.5020744011095046,398.59975200361555
14,MxC9XG7LPBFIW7lCThk8VC1Tsuc=,2023-08-12,properties/309559498,2023-11-17 15:54:15.198000 UTC,480.2410867786327,56.01882894460701,7.901640714558293,6.058870954379538,413.8766111181396,1190.687929721138,368.2571807940589,502.55797060598155,3.1662955455578885,533.9965351217969
15,JZg+2c1ewf1eATz/9OfRPony+PQ=,2023-08-25,properties/309559498,2023-11-17 15:54:09.186000 UTC,523.472132294685,44.57284041935135,16.8077593331289,6.160408271044485,592.9296969007147,1091.9409522207281,605.3798485890466,707.3979254806907,2.4090713647657926,607.791202250436
16,3sS5n/tjM9oVMdFHJxRd1IM+Uj8=,2023-08-31,properties/309559498,2023-11-17 15:54:09.187000 UTC,699.0482845423238,64.59953633492543,18.1176363484893,7.089104260860765,594.4424205682602,671.4389998655034,504.7673894877367,773.9675481990117,2.4532955413456143,654.9026092685085
17,d69s7bGKs4nCOilA99S8rKr+dOo=,2023-09-24,properties/309559498,2023-11-17 15:54:01.263000 UTC,587.6076524879721,53.11896888097657,13.779746862876012,4.806808630294451,576.5939022068893,1048.5493083477486,636.0255875110394,616.7426712210586,3.55064473099407,749.9060269445806
18,q4CypFy+HrZ4/IyOgzA9D5LDPlk=,2023-10-01,properties/309559498,2023-11-17 15:54:01.265000 UTC,630.9960308892801,79.57216302478986,15.556809647601362,7.1209869944602815,500.8931943329274,1238.055124239564,573.0862044094685,608.6542653462901,3.5179298098522533,564.0558836883929
19,/gFux/bpw4Pt4nKOHdy3NYL6qLI=,2023-07-05,properties/309559498,2023-11-17 15:54:21.425000 UTC,290.00323132316845,54.82570337427301,10.510986380881539,6.839281358739035,314.44728217389047,1135.139898180653,269.78950508230145,402.49667025871327,4.707675310042491,438.4072433463914
20,xlkYBLlEyl9e44jLQoMvT/G+k/s=,2023-08-28,properties/309559498,2023-11-17 15:54:09.178000 UTC,764.4129324620267,61.069602897738754,10.978263325958725,8.430122307582053,647.3953367319739,727.6603013836248,472.4497070583676,827.0655973769225,4.670703962685203,694.2394970761067
21,fxMWhSn9zgSArSL8NSnQnygSF34=,2023-09-30,properties/309559498,2023-11-17 15:54:01.267000 UTC,696.8972740266443,68.63773603779596,14.788858535191505,7.513862977470753,522.0780657985242,1344.6179039047126,522.2618711408381,642.6349249983468,4.023279948898013,641.5203647420833
22,PpGz2YIy2SI0v6LC0dlnEQY6JNM=,2023-07-03,properties/309559498,2023-11-17 15:54:21.390000 UTC,388.6092073080788,92.08815126049372,12.761014195232008,11.720307878961764,317.7171655126124,1139.3243726530873,308.72149891755447,468.10812506441397,4.049965422917032,448.28482578439804
23,ffBz7iA2C7wM944gHFUPRdRWtqU=,2023-09-03,properties/309559498,2023-11-17 15:54:09.254000 UTC,411.9607523737674,53.216614461828904,13.090575513881117,11.377333894890464,460.66402014809825,2198.9769690777994,409.0691137280536,496.5389992771329,5.101780720786707,373.72458892493717
24,dz/uysNTkM/1VYOEnzwMA4WD6GY=,2023-10-10,properties/309559498,2023-11-17 15:54:01.267000 UTC,696.4438228652014,135.65394789354343,22.74665921251454,10.64352656229812,753.2342003062474,1763.5179483656145,513.9270274761793,685.3606403168044,4.125526560460523,707.4469272831365
25,gQ0XGEBo2v2AEXL8GepMqN9chD0=,2023-08-17,properties/309559498,2023-11-17 15:54:15.086000 UTC,828.7701731994421,59.296718132735904,16.892285404440337,14.389990363537642,588.6444341385702,2487.8358178546323,543.5647169838148,795.9027457373454,5.01863851448748,656.9185615197557
26,5SeVqkcNZMWTOcXVCIGnrHdL9OQ=,2023-08-10,properties/311983201,2023-11-17 15:54:14.916000 UTC,170.6221676870724,0.0,15.788167742415977,12.957416304906891,87.81532089988323,2378.879692700332,109.48561168243322,176.42533482851783,6.700229681441022,144.8235700705569
27,dGsNU1QNWhR2dbLegc0PBTmIgxw=,2023-10-04,properties/311983201,2023-11-17 15:54:00.680000 UTC,248.93672774604775,0.0,7.872447845790196,7.212692082001369,153.39057076227968,903.0439110681739,155.44475252376802,271.8737297579489,6.292082766749939,242.03929168622133
28,dz/uysNTkM/1VYOEnzwMA4WD6GY=,2023-10-10,properties/311983201,2023-11-17 15:54:00.677000 UTC,213.19458437980134,0.0,16.047578663463597,6.7686122137256195,214.290365807117,1078.0120605450086,179.48321434685914,324.34229293800877,8.058236687744118,217.46271362554003
29,JZg+2c1ewf1eATz/9OfRPony+PQ=,2023-08-25,properties/319751093,2023-11-17 15:54:09.396000 UTC,1517.6010845127266,164.29601272809327,31.38464003942901,11.282749758270054,2164.9940695192845,1380.2724330059543,1377.3088891143902,3286.344379960415,6.829105419851929,2239.6077355477883
30,EZQHPHduXoDpT5nfWBPaFlaJ828=,2023-09-27,properties/309559498,2023-11-17 15:54:01.262000 UTC,688.4983969188424,65.38012961422434,8.702537922452908,14.71848510438992,772.3161108594164,2761.830861269765,685.8209129146478,628.1652296982126,7.81431934017357,797.8553508224811
31,HUV06LUeMpUZFUvkp9H8Gk01bJk=,2023-07-11,properties/319751093,2023-11-17 15:54:20.388000 UTC,2516.4711292305205,232.60899733453363,35.30620779206244,21.64883659324275,4111.504491985377,1824.488039421036,1849.6865449188483,4752.38470728452,10.090317512322839,2654.980398668696
32,eFKROqb4p3UwHvvoDBi+W0D3B58=,2023-07-12,properties/319751093,2023-11-17 15:54:20.391000 UTC,2361.122908928786,247.55242447156232,37.81169726131357,24.885440316759126,2325.131980221064,2390.5472833161484,1698.4427518401683,3594.872289502545,14.815634482145283,2212.2996485025997
33,klpMoer4wn6rRuVBDhCwrdEnQi8=,2023-07-13,properties/319751093,2023-11-17 15:54:20.388000 UTC,3308.092274709941,295.7684751765795,21.96761384942816,17.82857727900541,4091.833802278993,2776.428691029581,1805.242600093235,4421.604708566689,11.544560496400907,2732.4422143609518
34,3V5CEyUPbHLi1mwi7S/Weri47Rw=,2023-07-22,properties/319751093,2023-11-17 15:54:14.162000 UTC,3427.350034145155,271.66940808814786,44.37654810370356,19.339986208676144,3287.492009427567,2729.6747180958005,1628.3660109479677,3664.320618633185,12.737139525195895,3532.996469921662
35,jkNBqY27/pTOGu9RemErAq9/jnk=,2023-07-29,properties/319751093,2023-11-17 15:54:14.176000 UTC,3106.532499572943,251.56932256089192,46.15031674770504,17.148661694600165,3412.824185004602,2371.839280291523,2075.919467394081,2801.2303531232856,15.853057367358566,2234.158478311694
36,K+9m3oWvr7F4YeMQq5TmNftpEfU=,2023-10-14,properties/319751093,2023-11-17 15:54:00.830000 UTC,3496.627104996635,389.0505466408194,29.709093518395225,22.142071419912487,4405.927537878779,2315.9854038777607,2252.309405506013,4974.338553768676,11.810026716642279,3169.660943401975
37,wfqdB9+sSuRfMawT2qtQ/a4XWxk=,2023-07-10,properties/319751093,2023-11-17 15:54:20.385000 UTC,3992.360408421531,279.48178261015386,38.86921279864083,23.287999324409192,3508.9720786868534,4964.722218261651,2287.90502059534,4387.404953823405,12.116580588815541,3617.2487879743426
38,H/A1SSZTT3LbO8vcaxz7yHXOsmo=,2023-07-16,properties/319751093,2023-11-17 15:54:20.381000 UTC,2693.7355247447335,382.84608020168815,49.312586099444225,19.973014642315867,2982.326493306405,2919.6736773652174,1964.0629135159136,4099.1257039739285,15.295756540260415,3428.7587288491504
39,3ZAKMz2ty/Gm8wGOaLxSG9SQHwk=,2023-09-02,properties/319751093,2023-11-17 15:54:09.390000 UTC,3149.358031294854,274.4340413389587,43.983245600248644,18.176175390294585,2928.3245275535273,2602.362631571364,1608.4467110878725,4340.632070329662,14.42351582487289,3091.9699128542056
40,F6eWccwmnRoIw1wGlpRVm+yGgwg=,2023-10-06,properties/319751093,2023-11-17 15:54:00.856000 UTC,2014.3635450842337,279.51945463476284,50.234643769989106,25.173215817622744,3242.170887247859,2537.432926038682,1280.338151443196,3420.1754955903352,16.220988611633437,2680.5927071939495
41,MsJe7WDdoZlUnWcQnuSfN+mk380=,2023-07-07,properties/319751093,2023-11-17 15:54:20.392000 UTC,1548.9002374564016,236.73350119327827,22.790323517914203,30.525444150226857,2370.993496308498,4098.256775166427,1331.1102016788802,2728.6977523600776,12.830545733773755,1895.1552066138363
42,sVdtLC+FUYsVPIEfLU6yA6uARrU=,2023-07-21,properties/319751093,2023-11-17 15:54:14.171000 UTC,3828.287054912895,242.0705820954164,44.07521184718747,25.887195249607352,3328.735262775782,3962.7619646878884,1981.1539058297703,4130.131851327255,18.331254852603852,3113.4289297662717
43,Qq41tX/UN8sXU00xpbScXZI86tE=,2023-07-28,properties/319751093,2023-11-17 15:54:14.190000 UTC,1942.2824919432394,205.19775640746587,19.84435816812746,35.790033349760165,2640.6470423417313,3809.4833675395867,1397.8548161050019,3215.8804712020624,15.458708485343843,2061.686057225885
44,dRxqL1xjkPmng0UEQwMWCxgiTdI=,2023-08-07,properties/319751093,2023-11-17 15:54:14.185000 UTC,2148.3180384888856,408.1438708842777,26.87159305333843,29.187375272349726,3439.932929085322,3505.345198120642,1576.5842852172354,3857.861822854213,16.941660013517303,3106.7208943145047
45,p6Tb0WkIzMn5aL5g29gcCljC6D8=,2023-09-06,properties/319751093,2023-11-17 15:54:09.391000 UTC,2753.7944466776457,310.91869340693637,37.3110835556628,32.48143854772915,2993.3550547077944,3314.9479242613743,1998.5462871348996,3319.9313974719694,16.252329393952394,2489.6335071233466
46,2Evkf36cYUN56t+K/9/QMwG5W98=,2023-09-07,properties/319751093,2023-11-17 15:54:09.389000 UTC,3300.3104770459054,400.38888106226324,64.66976441694695,21.76578321330261,3356.3385878236454,2177.866723065818,2324.6167769032772,4847.638153007111,13.205438283435374,3717.305935658016
47,T2sUnlq0sZbuMzZSsFiMv4fHfM0=,2023-10-08,properties/319751093,2023-11-17 15:54:00.829000 UTC,3259.658753517294,309.3834518814458,52.3258158699274,19.044288942574752,3684.2214577156005,2509.0795606375636,2347.237491258076,4015.807015605306,14.233084470648746,3318.726550681628
48,rrNxcb3NI7usWAVedMcP6kJxqjs=,2023-07-14,properties/319751093,2023-11-17 15:54:20.382000 UTC,3437.238126859701,213.97834216194656,55.081766891618436,32.38095626772422,3020.944398184153,2114.785926833508,2078.063222125577,3568.209546687025,16.878935240728705,4039.647380879557
49,A7NwShFRyb3PF8TkF8EjYYfKexM=,2023-07-26,properties/319751093,2023-11-17 15:54:14.166000 UTC,3122.407216597386,297.4784383950214,19.04205455792819,23.727563865008683,2881.7201024949472,2305.4549626928747,2222.8217238591205,3138.8706870713686,15.708402831231302,3413.9201923586556
50,udWOhvBeESSouU7TnfhDlFtyt+k=,2023-07-27,properties/319751093,2023-11-17 15:54:14.187000 UTC,3117.5248923797335,227.40907795821076,51.11867015211136,34.434460010924845,3043.9949195292884,3186.704549391242,1684.5744843660939,3153.966793891169,15.98576724525871,3017.0979002290965
51,QA0snbDwM5Dd202ZuglDzeWOF84=,2023-08-03,properties/319751093,2023-11-17 15:54:14.185000 UTC,2212.3955112223935,254.9862271911012,58.61515067623808,20.441204259668247,3041.525759306712,2988.206901427701,1704.6166420904508,3810.1570690471794,15.865567212259819,2831.8231634014564
52,3aec8G3xjni792shvDh/oulZ2CE=,2023-08-24,properties/319751093,2023-11-17 15:54:09.394000 UTC,2529.571993489446,224.6819618538657,24.164154049646434,23.388130440387112,3135.9107678671817,2836.3946146666035,1665.0556338246972,3531.6941340333146,16.651511899570977,2797.5774441516414
53,eBlfyKrYVSdcG7J6sh28EUbwIB4=,2023-07-08,properties/319751093,2023-11-17 15:54:20.388000 UTC,2943.5569322401466,309.14155423067547,54.5749618767884,28.748880039996504,3467.5325839962925,4786.23492589056,1665.6200161448287,3892.9077218405155,15.281221029754157,2689.1586764949084
54,v/XKyusFBKeGWnx5AdFjNdeBo5k=,2023-07-17,properties/319751093,2023-11-17 15:54:20.389000 UTC,2361.614313909611,263.0127154322657,52.660064259249246,36.9604090719323,2878.0925370873183,3286.1606268569967,1735.481724226385,4038.6520022187237,21.05105225064321,3659.4682490120645
55,BEnmuduXn7lbZ4p9Go3bobyyOPI=,2023-08-01,properties/319751093,2023-11-17 15:54:14.187000 UTC,2570.5476588383217,243.46789327402274,19.367226138925766,34.02828465378489,2591.92101497647,3765.1894609940573,1609.0242271266688,3383.461130262946,18.647283796805677,3068.067547306978
56,0b+IDXnlGnVnsS5tmLSCMeezt3U=,2023-08-04,properties/319751093,2023-11-17 15:54:14.188000 UTC,2914.299710488049,225.5430774648521,38.759392040671656,25.731245754505593,3140.3739466363836,2474.8705757999446,1485.9934734868411,2448.3160585280853,18.659408017569486,2272.0123539222573
57,Pm2pXuuWoslCXTqf7J4HDQnRl9E=,2023-08-11,properties/319751093,2023-11-17 15:54:14.189000 UTC,1967.963020192579,358.7792479206637,53.060439782316514,25.70483196823019,2666.2858562042143,4473.221387313424,1470.1219922192345,3675.2801560248445,18.490516764220622,2483.975369594437
58,EffjzQzclPbCh4W8NZ9xZUyEjDE=,2023-08-20,properties/319751093,2023-11-17 15:54:09.390000 UTC,4115.52616187578,276.282325624622,30.4671733143959,32.747840864402164,4145.80059045257,3291.7770122586144,2032.3503494683885,4136.783488835626,14.45538630320212,4064.7534417226957
59,D9ip5QMtqRhZJljvwY38DKS6VsU=,2023-08-22,properties/319751093,2023-11-17 15:54:09.395000 UTC,1670.54541742033,170.30317080701707,31.860371228341656,24.99543690535823,2764.1868462370944,2553.17730667617,1623.164829610359,3295.386207846545,20.104319574334625,1999.8841982598187
60,ufr4cy8DY/kqDypL2yWAblSJQew=,2023-08-29,properties/319751093,2023-11-17 15:54:09.395000 UTC,2538.8923965232498,253.90083246619153,46.54953927916533,29.06289422355687,2102.722858245921,3255.6195643513365,1559.223650586564,3115.2760738438656,18.121616829873656,1913.6852287315746
61,xaUd0iDugKUOGdVrdPAUKI16KMs=,2023-09-01,properties/319751093,2023-11-17 15:54:09.393000 UTC,2330.9194039430267,245.37031108917148,33.2287581046952,30.82817198525222,3175.7226785061616,3182.1653716221263,1432.3458874172163,2502.1580228752655,18.010739744351312,2771.512391794719
62,8ajbT/7GeSuxejC33AtukDEUAzw=,2023-10-13,properties/319751093,2023-11-17 15:54:00.853000 UTC,3587.2928233079074,304.47858435698635,51.27520644157484,28.17037184182947,2704.5709792478488,3976.0257413458107,1532.3265592620303,3422.8559703207234,18.2852839471999,2423.811701379031
63,tloZMMynIKdm8MP6RRYg09iA0lA=,2023-07-23,properties/319751093,2023-11-17 15:54:14.186000 UTC,2539.042406133375,368.13948407393275,34.55839477074216,31.326328320717877,3174.0118303387358,3998.0464213798937,1559.6464899803552,3704.5866717276167,18.34930151066548,2639.105202313156
64,1STswEjBuJHyhiskHyT0Nl0yp18=,2023-07-25,properties/319751093,2023-11-17 15:54:14.204000 UTC,1927.7763078707587,199.9436519494805,21.356125847170787,29.002716677168717,2987.9428147283475,3703.657599396472,1277.9360362100745,3350.7267071617075,18.02383356379108,2826.459290055285
65,xlkYBLlEyl9e44jLQoMvT/G+k/s=,2023-08-28,properties/319751093,2023-11-17 15:54:09.395000 UTC,2271.461087893093,296.54001316799577,22.80154817473256,26.19003971121325,2338.3852584114543,3524.3193592954876,1698.4383930038769,2690.2462001743097,15.635794300136334,2834.5718972468017
66,BG4Vy6ZsgDy6TbxRtEeV5RdYBQE=,2023-09-05,properties/319751093,2023-11-17 15:54:09.396000 UTC,1509.575445374196,228.26212574398193,29.624550716059467,32.014674086008924,2446.8544633508,2892.7230722539116,1171.7896250935328,2301.863506835822,22.09355224121409,2024.4409192283206
67,DHGWVc7q81+wfcE0u1CoLP3bgGw=,2023-10-07,properties/319751093,2023-11-17 15:54:00.851000 UTC,2177.477895009424,332.26966188145224,32.292500165466244,32.820596768528894,3455.798892593858,2957.226346262774,1945.6401372065982,2945.4858525862865,21.83904026554505,3042.515690029503
68,/S1rHg0jwwyZzVvKpSzoiY2CtIE=,2023-07-04,properties/319751093,2023-11-17 15:54:20.389000 UTC,2674.31415663791,298.4749226673553,47.2863220201549,31.27006477154839,3686.850305389848,4382.069127890585,2142.95955775223,3474.009774183136,18.91571310779945,2620.97220137819
69,d/TeifaM/SEXLg71TXMEKjWpSbI=,2023-07-09,properties/319751093,2023-11-17 15:54:20.389000 UTC,3439.914943031296,294.1675167530456,59.92545779482452,35.959300311421124,3351.8718880724923,3732.1755859021473,1753.794213436528,3101.7196532552903,23.597738646202842,3238.508220711394
70,YTs4qrm61+pj4fadbSMeXp5EaX0=,2023-07-31,properties/319751093,2023-11-17 15:54:14.177000 UTC,3043.3710043066462,376.1268625238961,33.34171455403357,22.285664252971728,2765.917868512195,2993.1524051773217,1918.4260963890733,3389.350395952533,17.218473391586567,3014.805336968594
71,gQ0XGEBo2v2AEXL8GepMqN9chD0=,2023-08-17,properties/319751093,2023-11-17 15:54:14.205000 UTC,3048.606738462626,268.2132801646849,36.8729855851014,39.49662836284181,2740.5421402146435,4394.113138599091,1344.9794333656691,2774.1672356153,23.986659149178937,2043.1936828282303
72,QB+tN+TYjbIhbuyDHAfvfDpNx5E=,2023-09-12,properties/319751093,2023-11-17 15:54:09.392000 UTC,2659.55470913319,246.53936278977045,33.12694428411022,33.050666878697086,3079.7496511031195,3429.3593969332837,1795.9533802673216,3802.3702213257375,20.488484423386303,3021.859756791049
73,yDsAKZxrcJSu5Y9iCi8A3PD7Blk=,2023-07-06,properties/319751093,2023-11-17 15:54:20.391000 UTC,3356.071917783333,278.31791890256557,53.63871453240873,31.453063847423763,3448.4940371173575,3902.0515820301794,1373.4550960977879,3731.66249231231,19.125089458645597,2475.3895725183547
74,muhvrjPCikJOyc/TIaXx169kBRI=,2023-07-18,properties/319751093,2023-11-17 15:54:20.390000 UTC,3157.788933670849,272.0502839215287,42.08057078277509,33.48582287472759,3384.2155912361254,3503.5998974099643,1960.9486775534608,3946.9852603988684,17.551279269350623,2684.6945482182546
75,b6Tiibx//OHZqcKC5LB1IOL3LbA=,2023-07-19,properties/319751093,2023-11-17 15:54:20.389000 UTC,2753.7089483327823,233.16810402301232,47.77308697341841,31.38151139955267,3324.4942642893325,4029.0021462783543,1760.2060122912574,3466.921111597725,23.713531122178143,2750.69369527274
76,nVbPRJAguLzSfglBBh9ZGhLeI6o=,2023-07-24,properties/319751093,2023-11-17 15:54:14.184000 UTC,2263.0783820681813,275.81915731099707,42.226468075626684,31.794059715515,2910.4876587870704,3546.0035304970556,1733.7404213295704,3718.80430610638,19.976825457636735,2520.7218557017154
77,qXMyVa+iCg+YGTXiiEszJAE6qJE=,2023-08-18,properties/319751093,2023-11-17 15:54:14.164000 UTC,3272.15348505666,305.4809423828639,36.22753998435487,24.137657365069533,4021.9141617429373,2918.4766423211763,1812.1789054874107,3501.3070231742645,24.387631208475323,3317.6153960855145
78,3othBISeKK6QXlq+q1B7qc6Qe4o=,2023-09-04,properties/319751093,2023-11-17 15:54:09.394000 UTC,2498.324609819534,225.50774416173402,43.17329997766706,41.88758406479674,2526.5051770097302,5066.179331384092,1360.262278156318,3240.3847220869816,17.268721032709447,2818.2628628843313
79,2QUSJo+r2tz9X9MRCkezzpQZ8uw=,2023-09-13,properties/319751093,2023-11-17 15:54:09.391000 UTC,2951.43729713215,253.82130152473724,40.59896323334859,29.517257204772175,3120.1486458605423,3739.7539439703837,1891.9650901824652,3291.3940285602716,22.180261772400716,3245.063452005345
80,DuDr1lk2JuVRq2s83+daIF6/QTo=,2023-09-14,properties/319751093,2023-11-17 15:54:09.393000 UTC,2849.4401182689126,198.06977317880038,34.35860136575545,33.89396829300063,3375.2620762060865,3311.0800586067794,1563.0750661384009,2803.3555633052624,17.98989264198064,2910.468938860403
81,xJyqOnE56yTNPPpDcyGvNRrcfBE=,2023-09-28,properties/319751093,2023-11-17 15:54:00.858000 UTC,2226.0592895710306,411.7381813910998,41.27609670239771,37.00065705062864,2717.7471480217555,3784.5111975085697,1677.443053438429,3248.261974516998,18.5349319935329,2586.5579855763604
82,dGsNU1QNWhR2dbLegc0PBTmIgxw=,2023-10-04,properties/319751093,2023-11-17 15:54:00.831000 UTC,4286.35967622893,301.86312245984254,65.69824751137384,47.27821128254928,3496.9029765611326,4787.938708873922,1721.8783839432042,4680.143365358253,19.729396006441164,2964.9956867016126
83,TNn0uzFEvQ1JzQvpAL5ZL2/3nQc=,2023-08-02,properties/319751093,2023-11-17 15:54:14.160000 UTC,3775.347470627065,277.47973063407346,25.735601392120444,33.459028261234266,3258.206819884541,4875.011596134999,2158.0431245806667,4130.876966968007,19.43791141888103,3753.354043597165
84,IKtsnelt2leFkWs780Mfr5yhvCY=,2023-08-06,properties/319751093,2023-11-17 15:54:14.168000 UTC,3024.7030064933533,347.217991446245,48.28631654004365,37.14551520727795,3181.0122018324964,4578.603278177015,2248.229690494298,3607.950888030271,19.443576449438673,3234.9830890933854
85,WW6WGZ5awVpYKDIDlShbXqnI4Vc=,2023-08-21,properties/319751093,2023-11-17 15:54:09.393000 UTC,3334.943983016978,249.08715261539933,50.50557267801696,28.61315648158042,2923.7690167657192,3465.7799819880006,1972.8181801334763,2848.0280233016447,24.666214280649424,3081.8890409097075
86,3sS5n/tjM9oVMdFHJxRd1IM+Uj8=,2023-08-31,properties/319751093,2023-11-17 15:54:09.394000 UTC,1995.6180946360241,391.45623396679133,50.95772692170972,33.926260619983665,2992.202325953434,3441.602337426403,1598.7348403552862,2640.585345731722,20.962064618480063,2303.66027391016
87,xlWYBxDziRCU5Mf6VKSYUIYTVkM=,2023-09-29,properties/319751093,2023-11-17 15:54:00.860000 UTC,2605.4120851229854,400.9972199036207,44.81915011025715,49.668537573336046,2999.815655813772,7107.520667793741,1588.201336983267,2969.475997087758,21.628202689837256,2650.85299562836
88,PjgRI0DcSMyYZh5TywKQdxp4m1s=,2023-10-03,properties/319751093,2023-11-17 15:54:00.843000 UTC,2656.860861849955,382.8988559875915,43.46971249797878,38.78002176902181,4000.1349639867735,5476.275472519559,1986.5926617280406,3996.2405726914703,19.46038638205572,2880.606652585654
89,pt8wqRIppIxHjpRG7Jbwuu4gjHI=,2023-10-11,properties/319751093,2023-11-17 15:54:00.849000 UTC,2570.1776307729024,384.032467251984,40.48227419870591,38.261324705462336,3588.8805274505416,3552.2764776222148,1696.4808221353917,4774.460172643498,25.234774749011414,3329.402594957204
90,2VlQutHsOhmRxHzhqmhw1jymUYc=,2023-10-17,properties/319751093,2023-11-17 15:54:00.857000 UTC,2295.591474050898,407.82567850007905,46.39199012847217,40.73195214301752,3216.37737823352,4054.110087529664,1645.9308442801128,3897.7465704393417,22.218332146858256,2378.828073612411
91,XoNRN8ciGpTdEUC+C1Nq4Ldhyzo=,2023-07-15,properties/319751093,2023-11-17 15:54:20.380000 UTC,3653.3440813798575,312.83542516137067,33.76986179606486,35.915844159545934,3831.5163923744585,3319.989198540849,2033.1323527268996,4369.1479702564275,20.62463042400496,3166.012068287702
92,UXDbHzGV4qNvxI1e6N7Yu0TkdsE=,2023-08-14,properties/319751093,2023-11-17 15:54:14.169000 UTC,3074.9645341666283,273.05930912450464,24.245219431162095,34.25224707487551,2856.6680507956953,4211.526728849938,2017.5501913454711,4289.057668248744,25.48609145871393,2816.0959189574924
93,mw1XzH8YbRByVbHdY+mrHOoS274=,2023-08-15,properties/319751093,2023-11-17 15:54:14.203000 UTC,2894.178707449818,261.7040133994124,33.00215232768573,36.09371094262735,2983.991369574615,4126.544414125601,1766.8981933675402,3568.8646913850316,18.808855855403962,2498.033882799016
